,Gwynedd,Pembrokeshire,Monmouthshire,Swansea,Carmarthenshire,Cardiff,Blaenau Gwent,tag_name,year
2209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,peer_to_peer_economy,2012
2210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,peer_to_peer_payment,2012
2211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,penetration_testing,2012
2212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pentaho,2012
2213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_helping_people,2012
2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,performing_arts,2012
2215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,perl,2012
2216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,perl_scripting,2012
2217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,personal_achievement,2012
2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,personal_development,2012
2219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,personal_finance,2012
2220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,personal_kanban,2012
2221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,personal_manufacturing,2012
2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,personal_privacy_issues,2012
2223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,personal_robots,2012
2224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,personal_stories_and_perspectives,2012
2225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,personalisation,2012
2226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,personalized_medicine,2012
2227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ph.d.,2012
2228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pharmaceutical_industry,2012
2229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pharo,2012
2230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phd,2012
2231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,philanthropy,2012
2232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,philosophy,2012
2233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"philosophy,_science,_environment_and_culture.",2012
2234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phonegap,2012
2235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,photo_editing,2012
2236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,photogrametry_&_remote_sensing,2012
2237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,photography,2012
2238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,photojournalism,2012
2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,photoshop,2012
2240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,photoshop_workshops,2012
2241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,php,2012
2242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,php5,2012
2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,php_application_development,2012
2244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,php_cms,2012
2245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,php_framework,2012
2246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,php_html5_nginx_mongodb_linux,2012
2247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,php_women,2012
2248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phpspec,2012
2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phpunit,2012
2250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,physical_computing,2012
2251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,physician,2012
2252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,physician_entrepreneurship,2012
2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,physics,2012
2254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phyton,2012
2255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pinterest,2012
2256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pixologic_zbrush,2012
2257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,platform_evangelism,2012
2258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,play_framework,2012
2259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,playbook,2012
2260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,playing_with_storytelling,2012
2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,playstation,2012
2262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,playtesters,2012
2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,playtesting,2012
2264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pluralsight,2012
2265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pmi,2012
2266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pmp,2012
2267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pmp_certification,2012
2268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,podcasting,2012
2269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,podcasting_conversation,2012
2270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,poetry,2012
2271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,poker,2012
2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,poland,2012
2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,polish_language,2012
2274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,politics,2012
2275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,portuguese_language,2012
2276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,postgres,2012
2277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,postgresql,2012
2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,postgresql_and_open_source_projects,2012
2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,poverty,2012
2280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,power_bi,2012
2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,power_pivot,2012
2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,power_query,2012
2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,power_view,2012
2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,powerpivot,2012
2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,powershell,2012
2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,powershell_dsc,2012
2287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ppc_-_paid_search,2012
2288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pragmatic_software_development,2012
2289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prayer_&_bible_studies,2012
2290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,predictive_analytics,2012
2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,predictive_modeling,2012
2292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,presentations,2012
2293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,preventative_health,2012
2294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prince2,2012
2295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,print_and_web_design,2012
2296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,print_design,2012
2297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,print_making,2012
2298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,privacy_and_freedom,2012
2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,private_cloud,2012
2300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,private_label_product,2012
2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,probabilistic_graphical_models,2012
2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,problem_solving,2012
2303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processing,2012
2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processing_programming_language,2012
2305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,product_&_service_innovation,2012
2306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,product_design,2012
2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,product_design_/_engineering,2012
2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,product_development,2012
2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,product_experience_design,2012
2310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,product_launch,2012
2311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,product_lifecycle_management,2012
2312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,product_management,2012
2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,product_management_in_agile,2012
2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,product_marketing,2012
2315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,product_prototyping,2012
2316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,productivity,2012
2317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,professional_blogging,2012
2318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,professional_development,2012
2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,professional_engineer,2012
2320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,professional_journalism,2012
2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,professional_networking,2012
2322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,professional_women,2012
2323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,professionals_of_information_technology,2012
2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,programmers,2012
2325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,programming_in_r,2012
2326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,programming_language_theory,2012
2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,programming_with_html_css_php_mysql,2012
2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,project_and_program_schedules,2012
2329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,project_atomic,2012
2330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,project_controls,2012
2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,project_management,2012
2332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,project_management_coaching,2012
2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,project_management_methods,2012
2334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,project_management_practices,2012
2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,project_management_professional,2012
2336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,project_management_tools,2012
2337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,project_management_training,2012
2338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,project_planning,2012
2339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,project_portfolio_management,2012
2340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,project_safe,2012
2341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects,2012
2342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prolog,2012
2343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prometheus,2012
2344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,property_management,2012
2345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,property_networking,2012
2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prototyping,2012
2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,psychology,2012
2348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,public_health,2012
2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,public_policy,2012
2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,public_radio,2012
2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,public_relations,2012
2352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,public_sector,2012
2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,public_sector_innovation,2012
2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,public_speaking,2012
2355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,publishers,2012
2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pubs_and_bars,2012
2357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,puppet,2012
2358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pyladies,2012
2359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pylons,2012
2360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pyramid,2012
2361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pyramid_web_framework,2012
2362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python,2012
2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python/linux_devop,2012
2364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python_web_development,2012
2365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qa_professionals,2012
2366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qa_tools_and_practices,2012
2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qlikview,2012
2368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qsmap,2012
2369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quad_copters,2012
2370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quadcopters,2012
2371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quality,2012
2372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quality_assurance,2012
2373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quality_engineering,2012
2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quantified_self,2012
2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quantitative_analysis,2012
2376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quantitative_finance,2012
2377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quantitative_trading,2012
2378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quants,2012
2379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quantum_computing,2012
2380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quantum_physics,2012
2381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,queer_community,2012
2382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,queer_in_tech,2012
2383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r_language,2012
2384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r_programming_language,2012
2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r_project_for_statistical_computing,2012
2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r_users_group,2012
2387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,radical_management,2012
2388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,radio,2012
2389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,radio_broadcasting_&_production,2012
2390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,radio_control,2012
2391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,radio_control_flying,2012
2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,railo,2012
2393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rails,2012
2394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raising_capital,2012
2395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rapid_prototyping,2012
2396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rapid_software_testing,2012
2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raspberry_pi,2012
2398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raspberrypi,2012
2399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rc_helicopters:_remote_controlled_helis,2012
2400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rc_planes:_remote_controlled,2012
2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rdf,2012
2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,react_native,2012
2403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reactive_programming,2012
2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reactjs,2012
2405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real-time_internet,2012
2406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real_estate_investing,2012
2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real_estate_investors,2012
2408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real_life_uses_of_aws_and_cloud_servers,2012
2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real_time_analytics,2012
2410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real_time_strategy,2012
2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real_time_systems,2012
2412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_graduates,2012
2413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recommender_systems,2012
2414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,records_management,2012
2415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recreational_sports,2012
2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recruiting,2012
2417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recruiting_and_hiring,2012
2418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,red_hat,2012
2419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,red_hat_enterprise_linux_(rhel),2012
2420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,red_hat_jboss_middleware,2012
2421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,redhat_-_openstack,2012
2422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,redis,2012
2423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,refactoring,2012
2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,refreshing_cities,2012
2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,refugees,2012
2426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,regional_digital_agenda,2012
2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,regulatory_compliance,2012
2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reinventing_business,2012
2429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rendering,2012
2430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,renewable_energy,2012
2431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,repair,2012
2432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,repair_broken_found_items,2012
2433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reporters_and_journalists,2012
2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reporting,2012
2435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reprap,2012
2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,research_&_development_engineer,2012
2437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resonsive_web_design_and_umbraco,2012
2438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,responsive_web_design,2012
2439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rest,2012
2440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,restarters,2012
2441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,restful,2012
2442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,retail_professionals,2012
2443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,retirement:_a_time_for_life_expansion_&_creativity,2012
2444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,retouching,2012
2445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,retro_computers,2012
2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,retro_games,2012
2447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,retro_video_gaming,2012
2448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,riak,2012
2449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rich_internet_applications,2012
2450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,richmond,2012
2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_to_individual_privacy,2012
2452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,risk,2012
2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,risk_governance_and_compliance,2012
2454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,risk_management,2012
2455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rnn,2012
2456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,road_cycling,2012
2457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,robotics_competition,2012
2458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,robots,2012
2459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rock_climbing,2012
2460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rocketry,2012
2461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,roleplaying_games_(rpgs),2012
2462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rspec,2012
2463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruby,2012
2464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruby_on_rails,2012
2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruby_on_rails_scalability,2012
2466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruby_on_rails_testing,2012
2467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rubymotion,2012
2468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,running_umbraco_on_windows_azure,2012
2469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rust,2012
2470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rxjs,2012
2471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"s"",_",2012
2472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"s,_directors,_producers,_writers"",_",2012
2473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"s_business_networking"",_",2012
2474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"s_disease"",_",2012
2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"s_empowerment"",_",2012
2476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"s_empowerment"",_""women",2012
2477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"s_get_together_and_learn_evernote_together!"",_",2012
2478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,s_leader,2012
2479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"s_new_with_big_data?"",_",2012
2480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"s_social"",_",2012
2481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"s_support"",_",2012
2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,saas_(software_as_a_service),2012
2483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,saas_marketing,2012
2484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,saas_operations_best_practices,2012
2485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,salesforce.com,2012
2486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,salesforce.com_admins,2012
2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,salesforce.com_and_force.com,2012
2488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,salesforce.com_chatter,2012
2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,salesforce.com_crm,2012
2490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,salesforce.com_developers,2012
2491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,salesforce.com_integration,2012
2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,salesforce.com_users,2012
2493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,salesforce_implementation,2012
2494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,salesforce_training,2012
2495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,saltwater_fishing,2012
2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,saml,2012
2497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,samsung_gear_vr,2012
2498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sap_business_intelligence,2012
2499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sap_enterprise_solutions,2012
2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sap_hana_technology,2012
2501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sap_professional,2012
2502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sap_successfactors,2012
2503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sass,2012
2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,satellite,2012
2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,saving_money,2012
2506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scada_and_industrial_controls_security,2012
2507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scala,2012
2508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scala_akka,2012
2509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scala_dsl_for_cloud_computing,2012
2510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scala_lift,2012
2511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scala_play_framework,2012
2512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scala_programming,2012
2513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scalability,2012
2514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scaled_agile,2012
2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scaled_agile_framework_(safe),2012
2516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scaling_agile,2012
2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scaling_scrum,2012
2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scandinavian_languages,2012
2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sci-fi/fantasy,2012
2520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,science,2012
2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,science_&_technology,2012
2522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,science_fiction,2012
2523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,science_technology_engineering_math,2012
2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scientific_computing,2012
2525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scottish_heritage,2012
2526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,screenwriting,2012
2527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scripting,2012
2528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scripting_and_automation,2012
2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scrum,2012
2530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scrum_alliance,2012
2531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scrum_coaching,2012
2532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scrum_development,2012
2533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scrum_in_real_world,2012
2534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scrum_master,2012
2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scrum_practices,2012
2536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scrumban,2012
2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sculpture,2012
2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sdl_tridion,2012
2539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sdn,2012
2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"search,_information_retrieval",2012
2541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,search_engine_marketing,2012
2542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,search_engines,2012
2543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,search_user_interface_patterns,2012
2544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,second_screen,2012
2545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section_508,2012
2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,secure_software_design,2012
